split,index,rgb_path,depth_path,label_path
train,149,images\train_00149.png,depths_png16mm\train_00149.png,labels_png\train_00149.png
train,384,images\train_00384.png,depths_png16mm\train_00384.png,labels_png\train_00384.png
train,1090,images\train_01090.png,depths_png16mm\train_01090.png,labels_png\train_01090.png
train,221,images\train_00221.png,depths_png16mm\train_00221.png,labels_png\train_00221.png
train,1008,images\train_01008.png,depths_png16mm\train_01008.png,labels_png\train_01008.png
train,209,images\train_00209.png,depths_png16mm\train_00209.png,labels_png\train_00209.png
train,509,images\train_00509.png,depths_png16mm\train_00509.png,labels_png\train_00509.png
train,1031,images\train_01031.png,depths_png16mm\train_01031.png,labels_png\train_01031.png
train,328,images\train_00328.png,depths_png16mm\train_00328.png,labels_png\train_00328.png
train,1440,images\train_01440.png,depths_png16mm\train_01440.png,labels_png\train_01440.png
train,510,images\train_00510.png,depths_png16mm\train_00510.png,labels_png\train_00510.png
train,301,images\train_00301.png,depths_png16mm\train_00301.png,labels_png\train_00301.png
train,1198,images\train_01198.png,depths_png16mm\train_01198.png,labels_png\train_01198.png
train,334,images\train_00334.png,depths_png16mm\train_00334.png,labels_png\train_00334.png
train,1104,images\train_01104.png,depths_png16mm\train_01104.png,labels_png\train_01104.png
train,52,images\train_00052.png,depths_png16mm\train_00052.png,labels_png\train_00052.png
train,76,images\train_00076.png,depths_png16mm\train_00076.png,labels_png\train_00076.png
train,599,images\train_00599.png,depths_png16mm\train_00599.png,labels_png\train_00599.png
train,588,images\train_00588.png,depths_png16mm\train_00588.png,labels_png\train_00588.png
train,624,images\train_00624.png,depths_png16mm\train_00624.png,labels_png\train_00624.png
train,951,images\train_00951.png,depths_png16mm\train_00951.png,labels_png\train_00951.png
train,318,images\train_00318.png,depths_png16mm\train_00318.png,labels_png\train_00318.png
train,564,images\train_00564.png,depths_png16mm\train_00564.png,labels_png\train_00564.png
train,497,images\train_00497.png,depths_png16mm\train_00497.png,labels_png\train_00497.png
train,247,images\train_00247.png,depths_png16mm\train_00247.png,labels_png\train_00247.png
train,1253,images\train_01253.png,depths_png16mm\train_01253.png,labels_png\train_01253.png
train,238,images\train_00238.png,depths_png16mm\train_00238.png,labels_png\train_00238.png
train,204,images\train_00204.png,depths_png16mm\train_00204.png,labels_png\train_00204.png
train,748,images\train_00748.png,depths_png16mm\train_00748.png,labels_png\train_00748.png
train,414,images\train_00414.png,depths_png16mm\train_00414.png,labels_png\train_00414.png
train,1337,images\train_01337.png,depths_png16mm\train_01337.png,labels_png\train_01337.png
train,933,images\train_00933.png,depths_png16mm\train_00933.png,labels_png\train_00933.png
train,1092,images\train_01092.png,depths_png16mm\train_01092.png,labels_png\train_01092.png
train,696,images\train_00696.png,depths_png16mm\train_00696.png,labels_png\train_00696.png
train,267,images\train_00267.png,depths_png16mm\train_00267.png,labels_png\train_00267.png
train,1101,images\train_01101.png,depths_png16mm\train_01101.png,labels_png\train_01101.png
train,7,images\train_00007.png,depths_png16mm\train_00007.png,labels_png\train_00007.png
train,695,images\train_00695.png,depths_png16mm\train_00695.png,labels_png\train_00695.png
train,57,images\train_00057.png,depths_png16mm\train_00057.png,labels_png\train_00057.png
train,943,images\train_00943.png,depths_png16mm\train_00943.png,labels_png\train_00943.png
train,1197,images\train_01197.png,depths_png16mm\train_01197.png,labels_png\train_01197.png
train,196,images\train_00196.png,depths_png16mm\train_00196.png,labels_png\train_00196.png
train,1124,images\train_01124.png,depths_png16mm\train_01124.png,labels_png\train_01124.png
train,610,images\train_00610.png,depths_png16mm\train_00610.png,labels_png\train_00610.png
train,380,images\train_00380.png,depths_png16mm\train_00380.png,labels_png\train_00380.png
train,812,images\train_00812.png,depths_png16mm\train_00812.png,labels_png\train_00812.png
train,1268,images\train_01268.png,depths_png16mm\train_01268.png,labels_png\train_01268.png
train,973,images\train_00973.png,depths_png16mm\train_00973.png,labels_png\train_00973.png
train,649,images\train_00649.png,depths_png16mm\train_00649.png,labels_png\train_00649.png
train,569,images\train_00569.png,depths_png16mm\train_00569.png,labels_png\train_00569.png
train,971,images\train_00971.png,depths_png16mm\train_00971.png,labels_png\train_00971.png
train,1314,images\train_01314.png,depths_png16mm\train_01314.png,labels_png\train_01314.png
train,43,images\train_00043.png,depths_png16mm\train_00043.png,labels_png\train_00043.png
train,1143,images\train_01143.png,depths_png16mm\train_01143.png,labels_png\train_01143.png
train,298,images\train_00298.png,depths_png16mm\train_00298.png,labels_png\train_00298.png
train,1127,images\train_01127.png,depths_png16mm\train_01127.png,labels_png\train_01127.png
train,1324,images\train_01324.png,depths_png16mm\train_01324.png,labels_png\train_01324.png
train,306,images\train_00306.png,depths_png16mm\train_00306.png,labels_png\train_00306.png
train,958,images\train_00958.png,depths_png16mm\train_00958.png,labels_png\train_00958.png
train,4,images\train_00004.png,depths_png16mm\train_00004.png,labels_png\train_00004.png
train,651,images\train_00651.png,depths_png16mm\train_00651.png,labels_png\train_00651.png
train,605,images\train_00605.png,depths_png16mm\train_00605.png,labels_png\train_00605.png
train,206,images\train_00206.png,depths_png16mm\train_00206.png,labels_png\train_00206.png
train,818,images\train_00818.png,depths_png16mm\train_00818.png,labels_png\train_00818.png
train,222,images\train_00222.png,depths_png16mm\train_00222.png,labels_png\train_00222.png
train,630,images\train_00630.png,depths_png16mm\train_00630.png,labels_png\train_00630.png
train,900,images\train_00900.png,depths_png16mm\train_00900.png,labels_png\train_00900.png
train,1320,images\train_01320.png,depths_png16mm\train_01320.png,labels_png\train_01320.png
train,446,images\train_00446.png,depths_png16mm\train_00446.png,labels_png\train_00446.png
train,1404,images\train_01404.png,depths_png16mm\train_01404.png,labels_png\train_01404.png
train,98,images\train_00098.png,depths_png16mm\train_00098.png,labels_png\train_00098.png
train,894,images\train_00894.png,depths_png16mm\train_00894.png,labels_png\train_00894.png
train,1098,images\train_01098.png,depths_png16mm\train_01098.png,labels_png\train_01098.png
train,898,images\train_00898.png,depths_png16mm\train_00898.png,labels_png\train_00898.png
train,1097,images\train_01097.png,depths_png16mm\train_01097.png,labels_png\train_01097.png
train,1024,images\train_01024.png,depths_png16mm\train_01024.png,labels_png\train_01024.png
train,1443,images\train_01443.png,depths_png16mm\train_01443.png,labels_png\train_01443.png
train,413,images\train_00413.png,depths_png16mm\train_00413.png,labels_png\train_00413.png
train,1177,images\train_01177.png,depths_png16mm\train_01177.png,labels_png\train_01177.png
train,275,images\train_00275.png,depths_png16mm\train_00275.png,labels_png\train_00275.png
train,99,images\train_00099.png,depths_png16mm\train_00099.png,labels_png\train_00099.png
train,1182,images\train_01182.png,depths_png16mm\train_01182.png,labels_png\train_01182.png
train,1033,images\train_01033.png,depths_png16mm\train_01033.png,labels_png\train_01033.png
train,508,images\train_00508.png,depths_png16mm\train_00508.png,labels_png\train_00508.png
train,521,images\train_00521.png,depths_png16mm\train_00521.png,labels_png\train_00521.png
train,1078,images\train_01078.png,depths_png16mm\train_01078.png,labels_png\train_01078.png
train,1118,images\train_01118.png,depths_png16mm\train_01118.png,labels_png\train_01118.png
train,191,images\train_00191.png,depths_png16mm\train_00191.png,labels_png\train_00191.png
train,1279,images\train_01279.png,depths_png16mm\train_01279.png,labels_png\train_01279.png
train,1352,images\train_01352.png,depths_png16mm\train_01352.png,labels_png\train_01352.png
train,198,images\train_00198.png,depths_png16mm\train_00198.png,labels_png\train_00198.png
train,704,images\train_00704.png,depths_png16mm\train_00704.png,labels_png\train_00704.png
train,1207,images\train_01207.png,depths_png16mm\train_01207.png,labels_png\train_01207.png
train,890,images\train_00890.png,depths_png16mm\train_00890.png,labels_png\train_00890.png
train,1333,images\train_01333.png,depths_png16mm\train_01333.png,labels_png\train_01333.png
train,1027,images\train_01027.png,depths_png16mm\train_01027.png,labels_png\train_01027.png
train,445,images\train_00445.png,depths_png16mm\train_00445.png,labels_png\train_00445.png
train,640,images\train_00640.png,depths_png16mm\train_00640.png,labels_png\train_00640.png
train,790,images\train_00790.png,depths_png16mm\train_00790.png,labels_png\train_00790.png
train,1421,images\train_01421.png,depths_png16mm\train_01421.png,labels_png\train_01421.png
train,524,images\train_00524.png,depths_png16mm\train_00524.png,labels_png\train_00524.png
train,58,images\train_00058.png,depths_png16mm\train_00058.png,labels_png\train_00058.png
train,528,images\train_00528.png,depths_png16mm\train_00528.png,labels_png\train_00528.png
train,720,images\train_00720.png,depths_png16mm\train_00720.png,labels_png\train_00720.png
train,655,images\train_00655.png,depths_png16mm\train_00655.png,labels_png\train_00655.png
train,895,images\train_00895.png,depths_png16mm\train_00895.png,labels_png\train_00895.png
train,236,images\train_00236.png,depths_png16mm\train_00236.png,labels_png\train_00236.png
train,939,images\train_00939.png,depths_png16mm\train_00939.png,labels_png\train_00939.png
train,477,images\train_00477.png,depths_png16mm\train_00477.png,labels_png\train_00477.png
train,120,images\train_00120.png,depths_png16mm\train_00120.png,labels_png\train_00120.png
train,340,images\train_00340.png,depths_png16mm\train_00340.png,labels_png\train_00340.png
train,1017,images\train_01017.png,depths_png16mm\train_01017.png,labels_png\train_01017.png
train,351,images\train_00351.png,depths_png16mm\train_00351.png,labels_png\train_00351.png
train,1201,images\train_01201.png,depths_png16mm\train_01201.png,labels_png\train_01201.png
train,45,images\train_00045.png,depths_png16mm\train_00045.png,labels_png\train_00045.png
train,96,images\train_00096.png,depths_png16mm\train_00096.png,labels_png\train_00096.png
train,1406,images\train_01406.png,depths_png16mm\train_01406.png,labels_png\train_01406.png
train,1036,images\train_01036.png,depths_png16mm\train_01036.png,labels_png\train_01036.png
train,993,images\train_00993.png,depths_png16mm\train_00993.png,labels_png\train_00993.png
train,1384,images\train_01384.png,depths_png16mm\train_01384.png,labels_png\train_01384.png
train,1107,images\train_01107.png,depths_png16mm\train_01107.png,labels_png\train_01107.png
train,874,images\train_00874.png,depths_png16mm\train_00874.png,labels_png\train_00874.png
train,1096,images\train_01096.png,depths_png16mm\train_01096.png,labels_png\train_01096.png
train,488,images\train_00488.png,depths_png16mm\train_00488.png,labels_png\train_00488.png
train,118,images\train_00118.png,depths_png16mm\train_00118.png,labels_png\train_00118.png
train,709,images\train_00709.png,depths_png16mm\train_00709.png,labels_png\train_00709.png
train,1402,images\train_01402.png,depths_png16mm\train_01402.png,labels_png\train_01402.png
train,533,images\train_00533.png,depths_png16mm\train_00533.png,labels_png\train_00533.png
train,532,images\train_00532.png,depths_png16mm\train_00532.png,labels_png\train_00532.png
train,733,images\train_00733.png,depths_png16mm\train_00733.png,labels_png\train_00733.png
train,879,images\train_00879.png,depths_png16mm\train_00879.png,labels_png\train_00879.png
train,755,images\train_00755.png,depths_png16mm\train_00755.png,labels_png\train_00755.png
train,935,images\train_00935.png,depths_png16mm\train_00935.png,labels_png\train_00935.png
train,33,images\train_00033.png,depths_png16mm\train_00033.png,labels_png\train_00033.png
train,256,images\train_00256.png,depths_png16mm\train_00256.png,labels_png\train_00256.png
train,997,images\train_00997.png,depths_png16mm\train_00997.png,labels_png\train_00997.png
train,353,images\train_00353.png,depths_png16mm\train_00353.png,labels_png\train_00353.png
train,1094,images\train_01094.png,depths_png16mm\train_01094.png,labels_png\train_01094.png
train,466,images\train_00466.png,depths_png16mm\train_00466.png,labels_png\train_00466.png
train,1180,images\train_01180.png,depths_png16mm\train_01180.png,labels_png\train_01180.png
train,309,images\train_00309.png,depths_png16mm\train_00309.png,labels_png\train_00309.png
train,1249,images\train_01249.png,depths_png16mm\train_01249.png,labels_png\train_01249.png
train,784,images\train_00784.png,depths_png16mm\train_00784.png,labels_png\train_00784.png
train,6,images\train_00006.png,depths_png16mm\train_00006.png,labels_png\train_00006.png
train,1389,images\train_01389.png,depths_png16mm\train_01389.png,labels_png\train_01389.png
train,536,images\train_00536.png,depths_png16mm\train_00536.png,labels_png\train_00536.png
train,868,images\train_00868.png,depths_png16mm\train_00868.png,labels_png\train_00868.png
train,1360,images\train_01360.png,depths_png16mm\train_01360.png,labels_png\train_01360.png
train,1407,images\train_01407.png,depths_png16mm\train_01407.png,labels_png\train_01407.png
train,1189,images\train_01189.png,depths_png16mm\train_01189.png,labels_png\train_01189.png
train,53,images\train_00053.png,depths_png16mm\train_00053.png,labels_png\train_00053.png
train,350,images\train_00350.png,depths_png16mm\train_00350.png,labels_png\train_00350.png
train,34,images\train_00034.png,depths_png16mm\train_00034.png,labels_png\train_00034.png
train,1300,images\train_01300.png,depths_png16mm\train_01300.png,labels_png\train_01300.png
train,850,images\train_00850.png,depths_png16mm\train_00850.png,labels_png\train_00850.png
train,852,images\train_00852.png,depths_png16mm\train_00852.png,labels_png\train_00852.png
train,1341,images\train_01341.png,depths_png16mm\train_01341.png,labels_png\train_01341.png
train,70,images\train_00070.png,depths_png16mm\train_00070.png,labels_png\train_00070.png
train,239,images\train_00239.png,depths_png16mm\train_00239.png,labels_png\train_00239.png
train,606,images\train_00606.png,depths_png16mm\train_00606.png,labels_png\train_00606.png
train,1155,images\train_01155.png,depths_png16mm\train_01155.png,labels_png\train_01155.png
train,956,images\train_00956.png,depths_png16mm\train_00956.png,labels_png\train_00956.png
train,806,images\train_00806.png,depths_png16mm\train_00806.png,labels_png\train_00806.png
train,1108,images\train_01108.png,depths_png16mm\train_01108.png,labels_png\train_01108.png
train,1439,images\train_01439.png,depths_png16mm\train_01439.png,labels_png\train_01439.png
train,1271,images\train_01271.png,depths_png16mm\train_01271.png,labels_png\train_01271.png
train,753,images\train_00753.png,depths_png16mm\train_00753.png,labels_png\train_00753.png
train,330,images\train_00330.png,depths_png16mm\train_00330.png,labels_png\train_00330.png
train,517,images\train_00517.png,depths_png16mm\train_00517.png,labels_png\train_00517.png
train,711,images\train_00711.png,depths_png16mm\train_00711.png,labels_png\train_00711.png
train,1329,images\train_01329.png,depths_png16mm\train_01329.png,labels_png\train_01329.png
train,101,images\train_00101.png,depths_png16mm\train_00101.png,labels_png\train_00101.png
train,908,images\train_00908.png,depths_png16mm\train_00908.png,labels_png\train_00908.png
train,1438,images\train_01438.png,depths_png16mm\train_01438.png,labels_png\train_01438.png
train,885,images\train_00885.png,depths_png16mm\train_00885.png,labels_png\train_00885.png
train,814,images\train_00814.png,depths_png16mm\train_00814.png,labels_png\train_00814.png
train,283,images\train_00283.png,depths_png16mm\train_00283.png,labels_png\train_00283.png
train,873,images\train_00873.png,depths_png16mm\train_00873.png,labels_png\train_00873.png
train,913,images\train_00913.png,depths_png16mm\train_00913.png,labels_png\train_00913.png
train,278,images\train_00278.png,depths_png16mm\train_00278.png,labels_png\train_00278.png
train,581,images\train_00581.png,depths_png16mm\train_00581.png,labels_png\train_00581.png
train,74,images\train_00074.png,depths_png16mm\train_00074.png,labels_png\train_00074.png
train,1006,images\train_01006.png,depths_png16mm\train_01006.png,labels_png\train_01006.png
train,965,images\train_00965.png,depths_png16mm\train_00965.png,labels_png\train_00965.png
train,1026,images\train_01026.png,depths_png16mm\train_01026.png,labels_png\train_01026.png
train,197,images\train_00197.png,depths_png16mm\train_00197.png,labels_png\train_00197.png
train,273,images\train_00273.png,depths_png16mm\train_00273.png,labels_png\train_00273.png
train,467,images\train_00467.png,depths_png16mm\train_00467.png,labels_png\train_00467.png
train,566,images\train_00566.png,depths_png16mm\train_00566.png,labels_png\train_00566.png
train,899,images\train_00899.png,depths_png16mm\train_00899.png,labels_png\train_00899.png
train,512,images\train_00512.png,depths_png16mm\train_00512.png,labels_png\train_00512.png
train,1178,images\train_01178.png,depths_png16mm\train_01178.png,labels_png\train_01178.png
train,478,images\train_00478.png,depths_png16mm\train_00478.png,labels_png\train_00478.png
train,1275,images\train_01275.png,depths_png16mm\train_01275.png,labels_png\train_01275.png
train,947,images\train_00947.png,depths_png16mm\train_00947.png,labels_png\train_00947.png
train,1290,images\train_01290.png,depths_png16mm\train_01290.png,labels_png\train_01290.png
train,909,images\train_00909.png,depths_png16mm\train_00909.png,labels_png\train_00909.png
train,443,images\train_00443.png,depths_png16mm\train_00443.png,labels_png\train_00443.png
train,1085,images\train_01085.png,depths_png16mm\train_01085.png,labels_png\train_01085.png
train,1365,images\train_01365.png,depths_png16mm\train_01365.png,labels_png\train_01365.png
train,31,images\train_00031.png,depths_png16mm\train_00031.png,labels_png\train_00031.png
train,400,images\train_00400.png,depths_png16mm\train_00400.png,labels_png\train_00400.png
train,1132,images\train_01132.png,depths_png16mm\train_01132.png,labels_png\train_01132.png
train,888,images\train_00888.png,depths_png16mm\train_00888.png,labels_png\train_00888.png
train,27,images\train_00027.png,depths_png16mm\train_00027.png,labels_png\train_00027.png
train,764,images\train_00764.png,depths_png16mm\train_00764.png,labels_png\train_00764.png
train,452,images\train_00452.png,depths_png16mm\train_00452.png,labels_png\train_00452.png
train,134,images\train_00134.png,depths_png16mm\train_00134.png,labels_png\train_00134.png
train,165,images\train_00165.png,depths_png16mm\train_00165.png,labels_png\train_00165.png
train,543,images\train_00543.png,depths_png16mm\train_00543.png,labels_png\train_00543.png
train,938,images\train_00938.png,depths_png16mm\train_00938.png,labels_png\train_00938.png
train,323,images\train_00323.png,depths_png16mm\train_00323.png,labels_png\train_00323.png
train,336,images\train_00336.png,depths_png16mm\train_00336.png,labels_png\train_00336.png
train,961,images\train_00961.png,depths_png16mm\train_00961.png,labels_png\train_00961.png
train,1218,images\train_01218.png,depths_png16mm\train_01218.png,labels_png\train_01218.png
train,193,images\train_00193.png,depths_png16mm\train_00193.png,labels_png\train_00193.png
train,85,images\train_00085.png,depths_png16mm\train_00085.png,labels_png\train_00085.png
train,259,images\train_00259.png,depths_png16mm\train_00259.png,labels_png\train_00259.png
train,201,images\train_00201.png,depths_png16mm\train_00201.png,labels_png\train_00201.png
train,1050,images\train_01050.png,depths_png16mm\train_01050.png,labels_png\train_01050.png
train,1067,images\train_01067.png,depths_png16mm\train_01067.png,labels_png\train_01067.png
train,1280,images\train_01280.png,depths_png16mm\train_01280.png,labels_png\train_01280.png
train,1234,images\train_01234.png,depths_png16mm\train_01234.png,labels_png\train_01234.png
train,1319,images\train_01319.png,depths_png16mm\train_01319.png,labels_png\train_01319.png
train,538,images\train_00538.png,depths_png16mm\train_00538.png,labels_png\train_00538.png
train,1080,images\train_01080.png,depths_png16mm\train_01080.png,labels_png\train_01080.png
train,1379,images\train_01379.png,depths_png16mm\train_01379.png,labels_png\train_01379.png
train,915,images\train_00915.png,depths_png16mm\train_00915.png,labels_png\train_00915.png
train,1086,images\train_01086.png,depths_png16mm\train_01086.png,labels_png\train_01086.png
train,1148,images\train_01148.png,depths_png16mm\train_01148.png,labels_png\train_01148.png
train,820,images\train_00820.png,depths_png16mm\train_00820.png,labels_png\train_00820.png
train,347,images\train_00347.png,depths_png16mm\train_00347.png,labels_png\train_00347.png
train,65,images\train_00065.png,depths_png16mm\train_00065.png,labels_png\train_00065.png
train,600,images\train_00600.png,depths_png16mm\train_00600.png,labels_png\train_00600.png
train,883,images\train_00883.png,depths_png16mm\train_00883.png,labels_png\train_00883.png
train,1426,images\train_01426.png,depths_png16mm\train_01426.png,labels_png\train_01426.png
train,726,images\train_00726.png,depths_png16mm\train_00726.png,labels_png\train_00726.png
train,24,images\train_00024.png,depths_png16mm\train_00024.png,labels_png\train_00024.png
train,462,images\train_00462.png,depths_png16mm\train_00462.png,labels_png\train_00462.png
train,454,images\train_00454.png,depths_png16mm\train_00454.png,labels_png\train_00454.png
train,948,images\train_00948.png,depths_png16mm\train_00948.png,labels_png\train_00948.png
train,889,images\train_00889.png,depths_png16mm\train_00889.png,labels_png\train_00889.png
train,153,images\train_00153.png,depths_png16mm\train_00153.png,labels_png\train_00153.png
train,1260,images\train_01260.png,depths_png16mm\train_01260.png,labels_png\train_01260.png
train,996,images\train_00996.png,depths_png16mm\train_00996.png,labels_png\train_00996.png
train,404,images\train_00404.png,depths_png16mm\train_00404.png,labels_png\train_00404.png
train,168,images\train_00168.png,depths_png16mm\train_00168.png,labels_png\train_00168.png
train,778,images\train_00778.png,depths_png16mm\train_00778.png,labels_png\train_00778.png
train,373,images\train_00373.png,depths_png16mm\train_00373.png,labels_png\train_00373.png
train,541,images\train_00541.png,depths_png16mm\train_00541.png,labels_png\train_00541.png
train,987,images\train_00987.png,depths_png16mm\train_00987.png,labels_png\train_00987.png
train,918,images\train_00918.png,depths_png16mm\train_00918.png,labels_png\train_00918.png
train,801,images\train_00801.png,depths_png16mm\train_00801.png,labels_png\train_00801.png
train,861,images\train_00861.png,depths_png16mm\train_00861.png,labels_png\train_00861.png
train,931,images\train_00931.png,depths_png16mm\train_00931.png,labels_png\train_00931.png
train,962,images\train_00962.png,depths_png16mm\train_00962.png,labels_png\train_00962.png
train,833,images\train_00833.png,depths_png16mm\train_00833.png,labels_png\train_00833.png
train,912,images\train_00912.png,depths_png16mm\train_00912.png,labels_png\train_00912.png
train,140,images\train_00140.png,depths_png16mm\train_00140.png,labels_png\train_00140.png
train,77,images\train_00077.png,depths_png16mm\train_00077.png,labels_png\train_00077.png
train,1267,images\train_01267.png,depths_png16mm\train_01267.png,labels_png\train_01267.png
train,1415,images\train_01415.png,depths_png16mm\train_01415.png,labels_png\train_01415.png
train,1367,images\train_01367.png,depths_png16mm\train_01367.png,labels_png\train_01367.png
train,189,images\train_00189.png,depths_png16mm\train_00189.png,labels_png\train_00189.png
train,1018,images\train_01018.png,depths_png16mm\train_01018.png,labels_png\train_01018.png
train,1134,images\train_01134.png,depths_png16mm\train_01134.png,labels_png\train_01134.png
train,953,images\train_00953.png,depths_png16mm\train_00953.png,labels_png\train_00953.png
train,670,images\train_00670.png,depths_png16mm\train_00670.png,labels_png\train_00670.png
train,1350,images\train_01350.png,depths_png16mm\train_01350.png,labels_png\train_01350.png
train,917,images\train_00917.png,depths_png16mm\train_00917.png,labels_png\train_00917.png
train,106,images\train_00106.png,depths_png16mm\train_00106.png,labels_png\train_00106.png
train,727,images\train_00727.png,depths_png16mm\train_00727.png,labels_png\train_00727.png
train,644,images\train_00644.png,depths_png16mm\train_00644.png,labels_png\train_00644.png
train,505,images\train_00505.png,depths_png16mm\train_00505.png,labels_png\train_00505.png
train,1388,images\train_01388.png,depths_png16mm\train_01388.png,labels_png\train_01388.png
train,50,images\train_00050.png,depths_png16mm\train_00050.png,labels_png\train_00050.png
train,992,images\train_00992.png,depths_png16mm\train_00992.png,labels_png\train_00992.png
train,21,images\train_00021.png,depths_png16mm\train_00021.png,labels_png\train_00021.png
train,669,images\train_00669.png,depths_png16mm\train_00669.png,labels_png\train_00669.png
train,728,images\train_00728.png,depths_png16mm\train_00728.png,labels_png\train_00728.png
train,522,images\train_00522.png,depths_png16mm\train_00522.png,labels_png\train_00522.png
train,760,images\train_00760.png,depths_png16mm\train_00760.png,labels_png\train_00760.png
train,1414,images\train_01414.png,depths_png16mm\train_01414.png,labels_png\train_01414.png
train,745,images\train_00745.png,depths_png16mm\train_00745.png,labels_png\train_00745.png
train,46,images\train_00046.png,depths_png16mm\train_00046.png,labels_png\train_00046.png
train,1191,images\train_01191.png,depths_png16mm\train_01191.png,labels_png\train_01191.png
train,623,images\train_00623.png,depths_png16mm\train_00623.png,labels_png\train_00623.png
train,451,images\train_00451.png,depths_png16mm\train_00451.png,labels_png\train_00451.png
train,325,images\train_00325.png,depths_png16mm\train_00325.png,labels_png\train_00325.png
train,609,images\train_00609.png,depths_png16mm\train_00609.png,labels_png\train_00609.png
train,262,images\train_00262.png,depths_png16mm\train_00262.png,labels_png\train_00262.png
train,125,images\train_00125.png,depths_png16mm\train_00125.png,labels_png\train_00125.png
train,1332,images\train_01332.png,depths_png16mm\train_01332.png,labels_png\train_01332.png
train,48,images\train_00048.png,depths_png16mm\train_00048.png,labels_png\train_00048.png
train,248,images\train_00248.png,depths_png16mm\train_00248.png,labels_png\train_00248.png
train,398,images\train_00398.png,depths_png16mm\train_00398.png,labels_png\train_00398.png
train,580,images\train_00580.png,depths_png16mm\train_00580.png,labels_png\train_00580.png
train,864,images\train_00864.png,depths_png16mm\train_00864.png,labels_png\train_00864.png
train,133,images\train_00133.png,depths_png16mm\train_00133.png,labels_png\train_00133.png
train,277,images\train_00277.png,depths_png16mm\train_00277.png,labels_png\train_00277.png
train,145,images\train_00145.png,depths_png16mm\train_00145.png,labels_png\train_00145.png
train,86,images\train_00086.png,depths_png16mm\train_00086.png,labels_png\train_00086.png
train,978,images\train_00978.png,depths_png16mm\train_00978.png,labels_png\train_00978.png
train,1011,images\train_01011.png,depths_png16mm\train_01011.png,labels_png\train_01011.png
train,665,images\train_00665.png,depths_png16mm\train_00665.png,labels_png\train_00665.png
train,1378,images\train_01378.png,depths_png16mm\train_01378.png,labels_png\train_01378.png
train,376,images\train_00376.png,depths_png16mm\train_00376.png,labels_png\train_00376.png
train,712,images\train_00712.png,depths_png16mm\train_00712.png,labels_png\train_00712.png
train,1265,images\train_01265.png,depths_png16mm\train_01265.png,labels_png\train_01265.png
train,186,images\train_00186.png,depths_png16mm\train_00186.png,labels_png\train_00186.png
train,1246,images\train_01246.png,depths_png16mm\train_01246.png,labels_png\train_01246.png
train,841,images\train_00841.png,depths_png16mm\train_00841.png,labels_png\train_00841.png
train,1185,images\train_01185.png,depths_png16mm\train_01185.png,labels_png\train_01185.png
train,1236,images\train_01236.png,depths_png16mm\train_01236.png,labels_png\train_01236.png
train,1448,images\train_01448.png,depths_png16mm\train_01448.png,labels_png\train_01448.png
train,607,images\train_00607.png,depths_png16mm\train_00607.png,labels_png\train_00607.png
train,37,images\train_00037.png,depths_png16mm\train_00037.png,labels_png\train_00037.png
train,1162,images\train_01162.png,depths_png16mm\train_01162.png,labels_png\train_01162.png
train,664,images\train_00664.png,depths_png16mm\train_00664.png,labels_png\train_00664.png
train,1161,images\train_01161.png,depths_png16mm\train_01161.png,labels_png\train_01161.png
train,779,images\train_00779.png,depths_png16mm\train_00779.png,labels_png\train_00779.png
train,757,images\train_00757.png,depths_png16mm\train_00757.png,labels_png\train_00757.png
val,1048,images\val_01048.png,depths_png16mm\val_01048.png,labels_png\val_01048.png
val,213,images\val_00213.png,depths_png16mm\val_00213.png,labels_png\val_00213.png
val,668,images\val_00668.png,depths_png16mm\val_00668.png,labels_png\val_00668.png
val,378,images\val_00378.png,depths_png16mm\val_00378.png,labels_png\val_00378.png
val,95,images\val_00095.png,depths_png16mm\val_00095.png,labels_png\val_00095.png
val,1432,images\val_01432.png,depths_png16mm\val_01432.png,labels_png\val_01432.png
val,901,images\val_00901.png,depths_png16mm\val_00901.png,labels_png\val_00901.png
val,1356,images\val_01356.png,depths_png16mm\val_01356.png,labels_png\val_01356.png
val,481,images\val_00481.png,depths_png16mm\val_00481.png,labels_png\val_00481.png
val,880,images\val_00880.png,depths_png16mm\val_00880.png,labels_png\val_00880.png
val,68,images\val_00068.png,depths_png16mm\val_00068.png,labels_png\val_00068.png
val,49,images\val_00049.png,depths_png16mm\val_00049.png,labels_png\val_00049.png
val,423,images\val_00423.png,depths_png16mm\val_00423.png,labels_png\val_00423.png
val,694,images\val_00694.png,depths_png16mm\val_00694.png,labels_png\val_00694.png
val,170,images\val_00170.png,depths_png16mm\val_00170.png,labels_png\val_00170.png
val,364,images\val_00364.png,depths_png16mm\val_00364.png,labels_png\val_00364.png
val,385,images\val_00385.png,depths_png16mm\val_00385.png,labels_png\val_00385.png
val,1007,images\val_01007.png,depths_png16mm\val_01007.png,labels_png\val_01007.png
val,1286,images\val_01286.png,depths_png16mm\val_01286.png,labels_png\val_01286.png
val,1001,images\val_01001.png,depths_png16mm\val_01001.png,labels_png\val_01001.png
val,332,images\val_00332.png,depths_png16mm\val_00332.png,labels_png\val_00332.png
val,798,images\val_00798.png,depths_png16mm\val_00798.png,labels_png\val_00798.png
val,258,images\val_00258.png,depths_png16mm\val_00258.png,labels_png\val_00258.png
val,237,images\val_00237.png,depths_png16mm\val_00237.png,labels_png\val_00237.png
